company_id,industry_code,region,size_class,annual_revenue_msek
860,68,Övriga,small,15.3
861,47,Skåne,medium,27.6
862,42,Stockholm,small,9.2
863,49,Skåne,small,10.0
864,42,Västra Götaland,medium,36.4
865,78,Övriga,small,7.1
866,68,Stockholm,large,36.8
867,69,Skåne,medium,39.3
868,49,Västra Götaland,medium,30.4
869,47,Övriga,small,7.0
870,41,Stockholm,medium,31.5
871,78,Övriga,small,8.6
872,68,Övriga,medium,14.8
873,78,Stockholm,small,9.3
874,49,Övriga,medium,18.6
875,78,Övriga,small,4.4
876,62,Stockholm,small,8.7
877,78,Västra Götaland,small,23.1
878,52,Västra Götaland,small,7.0
879,78,Stockholm,medium,37.4
880,49,Stockholm,small,4.3
881,41,Stockholm,small,8.2
882,70,Stockholm,small,5.9
883,78,Västra Götaland,small,4.0
884,70,Stockholm,small,9.8
885,77,Övriga,medium,50.0
886,52,Övriga,small,5.9
887,41,Stockholm,small,6.2
888,71,Skåne,small,9.9
889,72,Skåne,small,3.6
890,42,Övriga,small,3.2
891,78,Stockholm,small,13.5
892,47,Stockholm,medium,9.3
893,45,Övriga,small,2.8
894,41,Övriga,small,5.0
895,52,Övriga,small,3.1
896,49,Övriga,small,6.7
897,43,Stockholm,large,143.7
898,63,Västra Götaland,small,11.7
899,63,Stockholm,large,101.0
900,71,Stockholm,small,9.7
901,42,Övriga,small,37.9
902,41,Stockholm,small,17.3
903,49,Västra Götaland,small,5.2
904,52,Övriga,small,4.4
905,41,Stockholm,small,45.8
906,43,Övriga,small,17.1
907,52,Övriga,small,12.9
908,72,Skåne,small,9.4
909,46,Stockholm,small,10.6
910,43,Stockholm,medium,18.5
911,41,Västra Götaland,small,3.7
912,72,Stockholm,medium,24.8
913,52,Stockholm,small,9.9
914,42,Övriga,small,9.4
915,43,Stockholm,small,5.2
916,71,Övriga,small,6.5
917,71,Stockholm,small,22.4
918,68,Skåne,small,8.4
919,77,Övriga,small,31.3
920,45,Stockholm,small,3.2
921,46,Stockholm,medium,15.8
922,71,Skåne,small,6.6
923,77,Övriga,small,3.6
924,49,Skåne,small,4.4
925,63,Stockholm,medium,16.3
926,49,Stockholm,small,5.5
927,41,Övriga,small,10.9
928,77,Övriga,large,100.9
929,45,Västra Götaland,medium,31.1
930,42,Övriga,small,10.6
931,41,Västra Götaland,small,6.0
932,72,Västra Götaland,medium,54.1
933,46,Stockholm,medium,8.9
934,68,Västra Götaland,small,2.4
935,63,Västra Götaland,small,21.9
936,42,Stockholm,small,7.6
937,43,Västra Götaland,small,4.6
938,69,Övriga,medium,22.5
939,46,Skåne,small,10.6
940,46,Skåne,large,78.7
941,47,Övriga,medium,30.9
942,62,Stockholm,small,10.2
943,42,Skåne,small,7.4
944,69,Övriga,small,9.9
945,43,Västra Götaland,small,4.5
946,69,Stockholm,medium,36.2
947,78,Stockholm,small,14.2
948,63,Övriga,small,5.0
949,71,Västra Götaland,small,6.3
950,78,Övriga,medium,28.8
951,78,Skåne,small,13.3
952,71,Skåne,small,18.6
953,62,Övriga,medium,59.2
954,52,Skåne,small,23.4
955,42,Västra Götaland,medium,24.9
956,70,Västra Götaland,small,17.0
957,49,Övriga,large,87.3
958,62,Västra Götaland,small,7.4
959,68,Västra Götaland,small,3.6
960,71,Stockholm,small,21.0
961,45,Övriga,small,20.5
962,70,Stockholm,small,6.0
963,42,Skåne,small,15.7
964,46,Västra Götaland,large,38.3
965,68,Västra Götaland,large,70.1
966,47,Skåne,small,7.4
967,63,Stockholm,small,22.2
968,45,Skåne,small,6.6
969,62,Övriga,medium,47.3
970,47,Övriga,small,29.6
971,42,Stockholm,small,14.5
972,78,Övriga,medium,17.8
973,46,Skåne,medium,25.3
974,47,Övriga,small,26.5
975,69,Västra Götaland,large,43.9
976,63,Västra Götaland,large,35.7
977,47,Övriga,small,6.8
978,52,Övriga,small,11.5
979,42,Västra Götaland,large,80.2
980,69,Stockholm,small,5.0
981,70,Västra Götaland,small,15.0
982,49,Västra Götaland,small,15.5
983,63,Stockholm,medium,13.4
984,70,Stockholm,medium,38.5
985,78,Övriga,small,38.0
986,71,Stockholm,large,112.3
987,42,Skåne,medium,23.1
988,68,Stockholm,medium,29.3
989,41,Stockholm,small,12.1
990,45,Stockholm,small,13.9
991,68,Stockholm,medium,21.0
992,52,Övriga,small,6.8
993,68,Övriga,medium,32.9
994,45,Stockholm,medium,29.9
995,78,Västra Götaland,small,12.5
996,49,Västra Götaland,medium,14.9
997,52,Övriga,small,7.2
998,43,Övriga,small,9.7
999,42,Västra Götaland,small,10.0
1000,72,Skåne,small,7.3
1001,46,Övriga,small,9.4
1002,41,Stockholm,medium,15.4
1003,45,Västra Götaland,medium,24.2
1004,72,Övriga,small,7.2
1005,43,Övriga,medium,34.1
1006,68,Västra Götaland,small,7.2
1007,78,Västra Götaland,small,17.2
1008,70,Stockholm,small,10.0
1009,68,Västra Götaland,small,11.1
1010,42,Skåne,medium,62.3
1011,62,Västra Götaland,small,3.8
1012,42,Övriga,medium,28.5
1013,62,Övriga,medium,40.6
1014,62,Stockholm,large,56.1
1015,52,Västra Götaland,small,11.6
1016,78,Västra Götaland,small,12.4
1017,41,Skåne,small,7.1
1018,68,Stockholm,large,60.6
1019,52,Skåne,small,31.5
1020,63,Övriga,small,2.3
1021,49,Västra Götaland,small,14.4
1022,43,Övriga,small,13.8
1023,43,Övriga,small,12.5
1024,46,Stockholm,small,10.0
1025,69,Stockholm,small,12.6
1026,69,Övriga,small,15.2
1027,47,Övriga,small,5.8
1028,42,Stockholm,small,10.8
1029,69,Stockholm,small,8.1
1030,46,Stockholm,large,40.0
1031,69,Övriga,small,4.7
1032,78,Stockholm,medium,11.0
1033,78,Västra Götaland,small,13.9
1034,63,Övriga,large,66.9
1035,78,Stockholm,small,6.4
1036,72,Skåne,small,3.7
1037,69,Stockholm,small,6.5
1038,77,Övriga,medium,67.1
1039,52,Stockholm,small,5.6
1040,78,Skåne,small,16.7
1041,46,Skåne,small,9.9
1042,77,Stockholm,small,20.7
1043,47,Stockholm,small,6.1
1044,52,Västra Götaland,small,15.2
1045,69,Stockholm,small,49.6
1046,72,Övriga,small,11.2
1047,62,Övriga,medium,33.2
1048,70,Västra Götaland,small,15.1
1049,72,Skåne,small,13.7
1050,63,Skåne,medium,23.9
1051,77,Övriga,small,3.8
1052,49,Västra Götaland,small,12.8
1053,78,Stockholm,medium,22.6
1054,49,Stockholm,small,10.8
1055,71,Västra Götaland,small,7.7
1056,72,Västra Götaland,large,93.9
1057,49,Västra Götaland,large,95.2
1058,62,Stockholm,small,5.3
1059,77,Övriga,small,13.7
1060,52,Stockholm,small,5.0
1061,49,Stockholm,small,32.5
1062,43,Västra Götaland,small,9.7
1063,63,Stockholm,small,4.3
1064,49,Skåne,large,85.2
1065,78,Västra Götaland,medium,14.1
1066,71,Västra Götaland,small,6.6
1067,43,Västra Götaland,small,7.6
1068,69,Stockholm,small,38.4
1069,70,Stockholm,small,5.3
1070,42,Övriga,small,8.4
1071,43,Västra Götaland,medium,16.3
1072,46,Västra Götaland,small,6.5
1073,68,Stockholm,medium,63.8
1074,52,Västra Götaland,small,12.2
1075,69,Skåne,small,6.6
1076,49,Skåne,small,4.6
1077,72,Övriga,small,8.0
1078,78,Stockholm,large,50.5
1079,45,Stockholm,medium,15.0
1080,70,Övriga,small,7.5
1081,41,Övriga,small,6.3
1082,77,Stockholm,small,6.5
1083,70,Västra Götaland,large,49.8
1084,63,Stockholm,medium,14.8
1085,69,Stockholm,small,18.4
1086,42,Stockholm,small,7.4
1087,43,Stockholm,small,4.6
1088,63,Övriga,small,6.8
1089,42,Västra Götaland,small,9.3
1090,70,Stockholm,small,4.0
1091,70,Stockholm,large,95.4
1092,43,Övriga,small,23.9
1093,49,Stockholm,small,15.2
1094,71,Skåne,medium,17.3
1095,78,Stockholm,small,21.3
1096,69,Skåne,small,11.4
1097,77,Stockholm,small,2.6
1098,69,Stockholm,small,22.7
1099,72,Stockholm,small,5.4
1100,63,Stockholm,small,5.6
1101,49,Västra Götaland,medium,13.5
1102,46,Skåne,small,9.9
1103,41,Stockholm,medium,24.7
1104,78,Stockholm,small,20.6
1105,43,Västra Götaland,medium,42.3
1106,70,Skåne,medium,18.1
1107,71,Övriga,medium,12.3
1108,45,Skåne,small,17.0
1109,46,Västra Götaland,medium,28.4
1110,77,Skåne,small,15.5
1111,41,Övriga,medium,23.9
1112,71,Övriga,small,7.5
1113,72,Stockholm,small,7.4
1114,62,Stockholm,small,11.1
1115,72,Stockholm,medium,40.5
1116,78,Västra Götaland,small,8.3
1117,45,Övriga,large,96.1
1118,69,Västra Götaland,large,61.7
1119,46,Stockholm,small,15.4
1120,46,Övriga,small,14.9
1121,68,Övriga,medium,19.5
1122,47,Stockholm,small,12.9
1123,49,Skåne,small,2.0
1124,71,Västra Götaland,large,55.0
1125,68,Övriga,large,112.8
1126,70,Övriga,large,56.7
1127,42,Västra Götaland,small,9.7
1128,49,Skåne,small,8.5
1129,45,Övriga,small,10.0
1130,52,Västra Götaland,small,5.7
1131,70,Stockholm,small,4.1
1132,71,Övriga,small,11.9
1133,63,Stockholm,small,7.3
1134,68,Västra Götaland,medium,21.5
1135,42,Övriga,medium,22.8
1136,62,Övriga,medium,25.6
1137,78,Västra Götaland,small,12.7
1138,43,Stockholm,small,6.0
1139,47,Västra Götaland,medium,20.2
1140,46,Stockholm,small,21.1
1141,46,Stockholm,small,16.5
1142,72,Övriga,small,10.8
1143,78,Stockholm,small,7.9
1144,62,Västra Götaland,small,15.1
1145,43,Västra Götaland,medium,18.6
1146,78,Övriga,large,93.3
1147,63,Västra Götaland,small,11.4
1148,43,Stockholm,small,10.4
1149,78,Stockholm,medium,9.7
1150,43,Skåne,small,16.9
1151,43,Skåne,small,21.2
1152,47,Västra Götaland,large,62.7
1153,70,Västra Götaland,medium,18.5
1154,72,Stockholm,large,41.6
1155,62,Västra Götaland,small,4.3
1156,45,Västra Götaland,small,4.8
1157,71,Stockholm,medium,35.1
1158,46,Stockholm,small,5.7
1159,42,Stockholm,medium,37.5
1160,68,Stockholm,small,3.7
1161,62,Skåne,medium,19.4
1162,43,Stockholm,small,8.7
1163,62,Stockholm,small,12.9
1164,43,Stockholm,small,8.9
1165,42,Övriga,medium,47.0
1166,69,Övriga,small,6.6
1167,63,Stockholm,small,17.7
1168,62,Stockholm,medium,24.2
1169,72,Stockholm,small,9.8
1170,52,Västra Götaland,small,11.1
1171,46,Stockholm,small,18.0
1172,68,Skåne,large,137.8
1173,42,Västra Götaland,small,8.4
1174,72,Övriga,small,31.1
1175,47,Stockholm,medium,12.6
1176,52,Övriga,small,6.9
1177,46,Övriga,small,29.9
1178,77,Stockholm,small,5.0
1179,47,Västra Götaland,medium,10.7
1180,46,Stockholm,small,12.3
1181,77,Stockholm,medium,45.1
1182,70,Stockholm,medium,20.4
1183,46,Skåne,small,6.1
1184,70,Västra Götaland,medium,13.4
1185,78,Övriga,small,17.7
1186,52,Stockholm,small,6.8
1187,70,Övriga,small,10.7
1188,43,Stockholm,large,70.4
1189,52,Övriga,small,6.1
1190,42,Stockholm,small,15.8
1191,52,Stockholm,small,6.1
1192,70,Övriga,small,24.8
1193,70,Stockholm,small,5.0
1194,41,Skåne,small,4.0
1195,47,Skåne,small,16.0
1196,77,Västra Götaland,small,6.3
1197,52,Västra Götaland,small,9.0
1198,41,Övriga,small,7.4
1199,77,Stockholm,medium,7.9
1200,62,Skåne,large,48.4
1201,70,Övriga,small,4.1
1202,68,Stockholm,small,8.6
1203,70,Stockholm,large,35.7
1204,63,Övriga,medium,20.1
1205,45,Västra Götaland,small,19.3
1206,47,Västra Götaland,small,16.5
1207,49,Stockholm,small,10.4
1208,46,Västra Götaland,small,17.6
1209,68,Stockholm,small,4.8
1210,70,Västra Götaland,large,37.3
1211,63,Övriga,small,7.4
1212,63,Stockholm,medium,30.0
1213,68,Västra Götaland,medium,17.3
1214,49,Övriga,medium,14.5
1215,45,Skåne,medium,18.6
1216,42,Övriga,large,56.4
1217,71,Västra Götaland,small,11.4
1218,70,Övriga,large,158.6
1219,69,Stockholm,medium,45.7
1220,49,Stockholm,small,8.3
1221,42,Stockholm,medium,12.2
1222,70,Västra Götaland,medium,17.8
1223,71,Övriga,large,51.3
1224,78,Stockholm,small,7.8
1225,62,Skåne,small,4.4
1226,78,Övriga,small,2.6
1227,52,Skåne,small,14.7
1228,42,Västra Götaland,small,10.4
1229,70,Skåne,small,15.5
1230,43,Stockholm,medium,44.9
1231,77,Stockholm,small,6.9
1232,47,Övriga,small,5.9
1233,49,Stockholm,small,9.1
1234,63,Stockholm,small,15.1
1235,62,Övriga,small,7.9
1236,42,Stockholm,small,14.6
1237,72,Skåne,small,4.9
1238,46,Stockholm,small,8.2
1239,45,Västra Götaland,small,8.7
1240,45,Stockholm,small,18.8
1241,45,Stockholm,small,10.2
1242,78,Västra Götaland,small,25.7
1243,69,Övriga,small,4.0
1244,78,Västra Götaland,medium,31.4
1245,63,Övriga,medium,26.8
1246,41,Stockholm,small,9.8
1247,71,Västra Götaland,small,10.1
1248,72,Skåne,medium,17.7
1249,69,Övriga,small,13.1
1250,45,Stockholm,medium,24.9
1251,43,Skåne,large,127.9
1252,69,Övriga,medium,18.7
1253,49,Stockholm,medium,16.0
1254,68,Övriga,medium,14.3
1255,41,Stockholm,small,5.5
1256,47,Övriga,medium,36.3
1257,72,Övriga,medium,23.8
1258,72,Skåne,medium,28.7
1259,68,Västra Götaland,small,24.8
1260,42,Stockholm,small,9.1
1261,71,Övriga,medium,26.5
1262,42,Västra Götaland,small,4.7
1263,45,Stockholm,medium,30.6
1264,78,Skåne,large,62.9
1265,43,Västra Götaland,medium,21.6
1266,70,Stockholm,large,39.2
1267,62,Stockholm,medium,19.3
1268,49,Stockholm,small,8.9
1269,72,Skåne,medium,16.3
1270,68,Skåne,small,7.5
1271,42,Västra Götaland,small,47.9
1272,72,Övriga,small,16.9
1273,71,Övriga,small,9.3
1274,68,Skåne,small,8.4
1275,43,Stockholm,small,16.0
1276,78,Skåne,small,16.4
1277,69,Västra Götaland,medium,12.1
1278,72,Skåne,small,1.6
1279,77,Skåne,small,13.3
1280,46,Västra Götaland,medium,14.0
1281,47,Övriga,medium,20.4
1282,46,Stockholm,large,53.9
1283,43,Skåne,small,9.2
1284,41,Stockholm,medium,11.0
1285,47,Övriga,small,4.1
1286,72,Stockholm,small,15.3
1287,42,Stockholm,small,34.7
1288,43,Stockholm,small,12.6
1289,78,Västra Götaland,small,17.5
1290,69,Stockholm,small,26.6
1291,72,Skåne,small,5.5
1292,69,Västra Götaland,medium,12.3
1293,77,Stockholm,medium,41.3
1294,52,Stockholm,small,3.0
1295,71,Övriga,small,13.4
1296,78,Skåne,small,7.8
1297,52,Övriga,large,37.5
1298,72,Skåne,small,4.0
1299,71,Stockholm,small,8.6
1300,49,Stockholm,small,14.0
1301,43,Stockholm,small,8.3
1302,69,Övriga,small,5.6
1303,43,Övriga,small,7.9
1304,71,Västra Götaland,medium,27.4
1305,72,Stockholm,medium,19.6
1306,71,Stockholm,medium,76.4
1307,49,Stockholm,small,8.9
1308,78,Skåne,small,2.8
1309,69,Stockholm,large,45.4
1310,45,Övriga,medium,10.8
1311,62,Västra Götaland,small,8.3
1312,47,Övriga,small,4.0
1313,77,Övriga,small,13.4
1314,42,Övriga,small,3.5
1315,52,Skåne,medium,40.0
1316,68,Skåne,large,44.8
1317,70,Skåne,small,16.6
1318,78,Skåne,small,7.1
1319,52,Skåne,medium,23.2
1320,71,Övriga,small,6.5
1321,72,Övriga,large,28.3
1322,47,Övriga,medium,36.3
1323,68,Övriga,large,131.7
1324,70,Stockholm,small,10.8
1325,41,Stockholm,small,5.4
1326,47,Västra Götaland,small,10.7
1327,62,Västra Götaland,small,5.8
1328,52,Övriga,small,6.5
1329,68,Västra Götaland,large,73.3
1330,62,Skåne,medium,25.9
1331,78,Västra Götaland,medium,9.6
1332,69,Stockholm,small,11.5
1333,71,Skåne,medium,25.7
1334,72,Övriga,medium,29.0
1335,77,Stockholm,small,4.6
1336,41,Skåne,large,49.0
1337,63,Skåne,small,4.2
1338,52,Stockholm,small,10.5
1339,41,Stockholm,small,8.9
1340,42,Övriga,medium,8.2
1341,41,Västra Götaland,small,10.0
1342,41,Stockholm,small,11.0
1343,62,Stockholm,small,9.3
1344,70,Skåne,small,13.0
1345,41,Skåne,small,9.6
1346,70,Skåne,small,2.7
1347,49,Stockholm,small,3.2
1348,42,Övriga,small,28.7
1349,47,Västra Götaland,medium,64.8
1350,49,Stockholm,small,9.0
1351,71,Västra Götaland,medium,28.7
1352,72,Västra Götaland,small,16.0
1353,42,Övriga,small,7.3
1354,63,Övriga,small,8.7
1355,69,Stockholm,small,6.9
1356,78,Övriga,small,39.6
1357,52,Övriga,medium,34.3
1358,68,Övriga,large,73.7
1359,43,Stockholm,small,10.5
1360,47,Skåne,small,6.5
1361,62,Stockholm,large,45.8
1362,47,Övriga,small,3.4
1363,62,Stockholm,small,29.5
1364,49,Skåne,large,20.0
1365,62,Stockholm,large,252.3
1366,69,Stockholm,small,8.2
1367,52,Skåne,small,14.1
1368,52,Övriga,small,15.1
1369,72,Skåne,medium,13.7
1370,49,Övriga,large,72.6
1371,68,Stockholm,small,6.8
1372,77,Västra Götaland,medium,34.7
1373,45,Västra Götaland,medium,42.3
1374,47,Stockholm,medium,27.8
1375,43,Skåne,medium,24.4
1376,62,Skåne,medium,15.7
1377,63,Skåne,small,13.5
1378,71,Övriga,small,6.3
1379,68,Skåne,medium,22.0
1380,69,Stockholm,small,5.0
1381,69,Stockholm,small,18.2
1382,70,Skåne,medium,19.0
1383,70,Stockholm,medium,32.7
1384,71,Stockholm,large,51.2
1385,45,Västra Götaland,small,8.2
1386,70,Skåne,small,12.3
1387,52,Stockholm,small,11.5
1388,69,Övriga,large,27.9
1389,47,Skåne,small,13.2
1390,46,Stockholm,medium,16.0
1391,62,Övriga,medium,32.5
1392,43,Skåne,small,3.5
1393,63,Skåne,large,34.0
1394,43,Skåne,medium,16.1
1395,72,Stockholm,small,6.4
1396,41,Skåne,small,7.4
1397,49,Västra Götaland,small,5.5
1398,69,Övriga,small,11.7
1399,78,Övriga,medium,21.5
1400,46,Skåne,large,140.4
1401,45,Stockholm,small,18.4
1402,69,Stockholm,small,20.2
1403,78,Stockholm,small,7.4
1404,62,Västra Götaland,small,10.8
1405,45,Stockholm,small,11.8
1406,42,Västra Götaland,small,13.1
1407,45,Stockholm,small,5.3
1408,42,Övriga,medium,33.4
1409,72,Stockholm,medium,17.3
1410,42,Övriga,small,26.9
1411,45,Övriga,medium,34.0
1412,47,Västra Götaland,medium,32.3
1413,49,Övriga,medium,21.4
1414,63,Västra Götaland,small,15.7
1415,69,Skåne,medium,43.9
1416,43,Stockholm,medium,25.5
1417,70,Stockholm,small,16.0
1418,52,Skåne,small,18.6
1419,72,Västra Götaland,large,131.1
1420,41,Skåne,medium,42.6
1421,43,Stockholm,large,93.6
1422,52,Västra Götaland,medium,60.1
1423,45,Stockholm,small,12.4
1424,77,Stockholm,small,4.9
1425,63,Stockholm,small,8.3
1426,69,Stockholm,large,40.4
1427,71,Stockholm,small,3.4
1428,71,Övriga,small,11.6
1429,42,Stockholm,medium,21.7
1430,46,Skåne,medium,33.9
1431,46,Stockholm,small,8.2
1432,47,Övriga,small,8.8
1433,70,Västra Götaland,small,18.6
1434,62,Stockholm,small,6.9
1435,72,Västra Götaland,medium,17.8
1436,71,Västra Götaland,small,7.8
1437,49,Skåne,medium,14.6
1438,42,Stockholm,medium,22.2
1439,49,Övriga,medium,12.4
1440,47,Västra Götaland,small,9.1
1441,78,Stockholm,small,3.0
1442,42,Övriga,small,7.7
1443,43,Västra Götaland,small,2.0
1444,46,Övriga,medium,15.4
1445,46,Västra Götaland,small,6.4
1446,41,Övriga,medium,33.0
1447,52,Stockholm,small,15.1
1448,69,Övriga,small,11.8
1449,45,Övriga,large,131.6
1450,70,Stockholm,small,6.3
1451,72,Stockholm,small,9.2
1452,68,Stockholm,small,4.7
1453,63,Övriga,small,9.0
1454,43,Stockholm,medium,19.0
1455,71,Västra Götaland,small,52.4
1456,77,Stockholm,small,27.3
1457,63,Västra Götaland,small,9.3
1458,63,Skåne,large,81.6
1459,69,Övriga,small,9.9
1460,62,Västra Götaland,small,5.0
1461,41,Övriga,small,5.6
1462,46,Västra Götaland,small,11.2
1463,52,Stockholm,small,6.6
1464,68,Stockholm,small,15.5
1465,69,Skåne,small,23.1
1466,41,Övriga,small,11.0
1467,68,Övriga,small,9.6
1468,46,Stockholm,large,89.5
1469,72,Stockholm,medium,35.0
1470,46,Stockholm,small,3.3
1471,69,Övriga,small,14.1
1472,46,Övriga,medium,28.5
1473,78,Övriga,medium,61.9
1474,78,Västra Götaland,small,4.5
1475,69,Västra Götaland,medium,31.9
1476,72,Västra Götaland,small,7.0
1477,72,Stockholm,small,16.1
1478,47,Västra Götaland,large,81.5
1479,69,Stockholm,medium,42.8
1480,71,Stockholm,medium,30.0
1481,42,Övriga,small,16.7
1482,62,Övriga,small,6.8
1483,46,Västra Götaland,small,7.1
1484,41,Västra Götaland,small,5.9
1485,43,Västra Götaland,small,4.4
1486,47,Övriga,small,6.2
1487,46,Övriga,small,3.4
1488,46,Övriga,small,13.6
1489,41,Övriga,medium,28.7
1490,78,Stockholm,large,33.8
1491,71,Stockholm,small,11.4
1492,69,Västra Götaland,small,12.6
1493,63,Stockholm,small,5.1
1494,68,Övriga,large,38.9
1495,42,Stockholm,small,4.4
1496,49,Stockholm,medium,43.9
1497,72,Västra Götaland,medium,34.3
1498,68,Övriga,small,9.3
1499,69,Stockholm,small,9.4
1500,47,Skåne,large,53.0
1501,70,Västra Götaland,small,8.3
1502,77,Stockholm,medium,27.2
1503,63,Västra Götaland,large,89.1
1504,52,Övriga,small,7.6
1505,41,Västra Götaland,medium,27.2
1506,52,Övriga,large,35.8
1507,47,Stockholm,medium,32.1
1508,46,Stockholm,small,25.2
1509,72,Övriga,small,11.7
1510,72,Västra Götaland,small,29.4
1511,42,Skåne,medium,17.5
1512,41,Övriga,medium,17.2
1513,68,Stockholm,small,19.3
1514,63,Övriga,small,25.1
1515,78,Stockholm,small,4.7
1516,52,Stockholm,medium,50.0
1517,72,Stockholm,medium,62.3
1518,52,Övriga,large,61.6
1519,78,Stockholm,medium,15.4
1520,69,Övriga,medium,17.6
1521,52,Övriga,medium,43.4
1522,71,Västra Götaland,small,12.9
1523,45,Västra Götaland,small,7.0
1524,41,Västra Götaland,large,61.6
1525,41,Stockholm,medium,32.0
1526,77,Västra Götaland,small,3.3
1527,71,Skåne,small,22.1
1528,77,Övriga,small,7.6
1529,46,Övriga,small,4.8
1530,62,Övriga,small,7.0
1531,42,Övriga,small,5.6
1532,47,Västra Götaland,small,6.0
1533,62,Skåne,small,7.9
1534,41,Övriga,medium,34.4
1535,62,Västra Götaland,small,25.5
1536,77,Övriga,small,6.1
1537,70,Västra Götaland,small,24.4
1538,62,Skåne,small,15.0
1539,70,Övriga,small,11.4
1540,62,Övriga,medium,38.4
1541,68,Stockholm,medium,21.8
1542,45,Övriga,small,14.1
1543,42,Västra Götaland,small,9.1
1544,47,Stockholm,small,19.5
1545,71,Övriga,large,95.3
1546,45,Skåne,large,90.3
1547,47,Skåne,small,12.7
1548,47,Stockholm,medium,28.9
1549,42,Västra Götaland,medium,27.8
1550,70,Skåne,medium,16.0
1551,62,Västra Götaland,medium,28.7
1552,70,Stockholm,large,42.3
1553,68,Övriga,small,3.3
1554,41,Västra Götaland,small,10.8
1555,49,Övriga,medium,45.6
1556,72,Västra Götaland,medium,20.8
1557,41,Västra Götaland,medium,26.5
